Model,MDO32
0.000e+00,1.21352
1.000e-09,1.2175
2.000e-09,1.22227
3.000e-09,1.23094
4.000e-09,1.23469
5.000e-09,1.23961
6.000e-09,1.24867
7.000e-09,1.25094
8.000e-09,1.26289
9.000e-09,1.26453
1.000e-08,1.27172
1.100e-08,1.27492
1.200e-08,1.28664
1.300e-08,1.29023
1.400e-08,1.29555
1.500e-08,1.30398
1.600e-08,1.30906
1.700e-08,1.31789
1.800e-08,1.32367
1.900e-08,1.33039
2.000e-08,1.33523
2.100e-08,1.34047
2.200e-08,1.34883
2.300e-08,1.35258
2.400e-08,1.36266
2.500e-08,1.36906
2.600e-08,1.37484
2.700e-08,1.37555
2.800e-08,1.38477
2.900e-08,1.38563
3.000e-08,1.39422
3.100e-08,1.40258
3.200e-08,1.40609
3.300e-08,1.40813
3.400e-08,1.41367
3.500e-08,1.42117
3.600e-08,1.42625
3.700e-08,1.42625
3.800e-08,1.43586
3.900e-08,1.44484
4.000e-08,1.44813
4.100e-08,1.45477
4.200e-08,1.46219
4.300e-08,1.46883
4.400e-08,1.47578
4.500e-08,1.47797
4.600e-08,1.48422
4.700e-08,1.48961
4.800e-08,1.49602
4.900e-08,1.50242
5.000e-08,1.50914
5.100e-08,1.50937
5.200e-08,1.51414
5.300e-08,1.52109
5.400e-08,1.52898
5.500e-08,1.5325
5.600e-08,1.53375
5.700e-08,1.53891
5.800e-08,1.54547
5.900e-08,1.54727
6.000e-08,1.55617
6.100e-08,1.55953
6.200e-08,1.56273
6.300e-08,1.56883
6.400e-08,1.57227
6.500e-08,1.57766
6.600e-08,1.58086
6.700e-08,1.58969
6.800e-08,1.59023
6.900e-08,1.59867
7.000e-08,1.60422
7.100e-08,1.60641
7.200e-08,1.61484
7.300e-08,1.61586
7.400e-08,1.62641
7.500e-08,1.62883
7.600e-08,1.63359
7.700e-08,1.63836
7.800e-08,1.6468
7.900e-08,1.64938
8.000e-08,1.65383
8.100e-08,1.66211
8.200e-08,1.66508
8.300e-08,1.67258
8.400e-08,1.67641
8.500e-08,1.67953
8.600e-08,1.6875
8.700e-08,1.69227
8.800e-08,1.69453
8.900e-08,1.69742
9.000e-08,1.70469
9.100e-08,1.71188
9.200e-08,1.71273
9.300e-08,1.71602
9.400e-08,1.71961
9.500e-08,1.72633
9.600e-08,1.73047
9.700e-08,1.73469
9.800e-08,1.73734
9.900e-08,1.74359
1.000e-07,1.74789
1.010e-07,1.75594
1.020e-07,1.75836
1.030e-07,1.76445
1.040e-07,1.77227
1.050e-07,1.76969
1.060e-07,1.77438
1.070e-07,1.78
1.080e-07,1.78844
1.090e-07,1.79352
1.100e-07,1.79727
1.110e-07,1.80094
1.120e-07,1.80664
1.130e-07,1.81203
1.140e-07,1.81375
1.150e-07,1.82031
1.160e-07,1.82359
1.170e-07,1.82422
1.180e-07,1.83383
1.190e-07,1.82937
1.200e-07,1.84195
1.210e-07,1.8425
1.220e-07,1.84664
1.230e-07,1.84594
1.240e-07,1.85531
1.250e-07,1.86281
1.260e-07,1.86156
1.270e-07,1.87
1.280e-07,1.87422
1.290e-07,1.87961
1.300e-07,1.87938
1.310e-07,1.88125
1.320e-07,1.8907
1.330e-07,1.89609
1.340e-07,1.89867
1.350e-07,1.9007
1.360e-07,1.90383
1.370e-07,1.90898
1.380e-07,1.91656
1.390e-07,1.92094
1.400e-07,1.92578
1.410e-07,1.93383
1.420e-07,1.93461
1.430e-07,1.93391
1.440e-07,1.94359
1.450e-07,1.94602
1.460e-07,1.9507
1.470e-07,1.95227
1.480e-07,1.95742
1.490e-07,1.9632
1.500e-07,1.96352
1.510e-07,1.97023
1.520e-07,1.97477
1.530e-07,1.97391
1.540e-07,1.97891
1.550e-07,1.98844
1.560e-07,1.98953
1.570e-07,1.99086
1.580e-07,1.99664
1.590e-07,1.99922
1.600e-07,2.00828
1.610e-07,2.00469
1.620e-07,2.01352
1.630e-07,2.01727
1.640e-07,2.01898
1.650e-07,2.02414
1.660e-07,2.02289
1.670e-07,2.03359
1.680e-07,2.03508
1.690e-07,2.04289
1.700e-07,2.04414
1.710e-07,2.04945
1.720e-07,2.05266
1.730e-07,2.05094
1.740e-07,2.05789
1.750e-07,2.06594
1.760e-07,2.06656
1.770e-07,2.07211
1.780e-07,2.07633
1.790e-07,2.07836
1.800e-07,2.08
1.810e-07,2.08297
1.820e-07,2.08828
1.830e-07,2.08805
1.840e-07,2.09695
1.850e-07,2.10156
1.860e-07,2.09867
1.870e-07,2.10758
1.880e-07,2.10914
1.890e-07,2.11055
1.900e-07,2.11523
1.910e-07,2.12188
1.920e-07,2.1218
1.930e-07,2.12523
1.940e-07,2.13172
1.950e-07,2.13102
1.960e-07,2.13992
1.970e-07,2.14125
1.980e-07,2.14523
1.990e-07,2.14383
2.000e-07,2.15086
2.010e-07,2.15289
2.020e-07,2.15687
2.030e-07,2.15664
2.040e-07,2.16586
2.050e-07,2.16859
2.060e-07,2.16953
2.070e-07,2.17422
2.080e-07,2.1793
2.090e-07,2.18055
2.100e-07,2.18227
2.110e-07,2.18492
2.120e-07,2.19039
2.130e-07,2.19172
2.140e-07,2.19578
2.150e-07,2.19773
2.160e-07,2.19922
2.170e-07,2.20828
2.180e-07,2.2082
2.190e-07,2.21648
2.200e-07,2.21453
2.210e-07,2.21766
2.220e-07,2.22594
2.230e-07,2.22586
2.240e-07,2.22523
2.250e-07,2.23391
2.260e-07,2.23477
2.270e-07,2.23805
2.280e-07,2.24289
2.290e-07,2.24547
2.300e-07,2.24797
2.310e-07,2.25234
2.320e-07,2.25758
2.330e-07,2.25547
2.340e-07,2.26234
2.350e-07,2.26609
2.360e-07,2.26672
2.370e-07,2.26945
2.380e-07,2.27109
2.390e-07,2.27992
2.400e-07,2.28023
2.410e-07,2.28305
2.420e-07,2.28477
2.430e-07,2.28727
2.440e-07,2.29312
2.450e-07,2.29578
2.460e-07,2.29453
2.470e-07,2.30156
2.480e-07,2.30359
2.490e-07,2.30547
2.500e-07,2.30953
2.510e-07,2.31109
2.520e-07,2.31672
2.530e-07,2.31852
2.540e-07,2.31875
2.550e-07,2.32477
2.560e-07,2.32688
2.570e-07,2.32969
2.580e-07,2.33148
2.590e-07,2.33508
2.600e-07,2.34125
2.610e-07,2.34352
2.620e-07,2.34625
2.630e-07,2.34984
2.640e-07,2.34789
2.650e-07,2.35695
2.660e-07,2.35938
2.670e-07,2.35773
2.680e-07,2.36023
2.690e-07,2.3643
2.700e-07,2.36992
2.710e-07,2.36992
2.720e-07,2.36953
2.730e-07,2.37828
2.740e-07,2.38055
2.750e-07,2.38148
2.760e-07,2.38461
2.770e-07,2.38687
2.780e-07,2.39367
2.790e-07,2.3907
2.800e-07,2.39016
2.810e-07,2.39758
2.820e-07,2.395
2.830e-07,2.39922
2.840e-07,2.40695
2.850e-07,2.40781
2.860e-07,2.41094
2.870e-07,2.41266
2.880e-07,2.41414
2.890e-07,2.42039
2.900e-07,2.4218
2.910e-07,2.42422
2.920e-07,2.42844
2.930e-07,2.42984
2.940e-07,2.43367
2.950e-07,2.4357
2.960e-07,2.44164
2.970e-07,2.44375
2.980e-07,2.44344
2.990e-07,2.44313
3.000e-07,2.44344
3.010e-07,2.44539
3.020e-07,2.4543
3.030e-07,2.45727
3.040e-07,2.45938
3.050e-07,2.46258
3.060e-07,2.46125
3.070e-07,2.46195
3.080e-07,2.46781
3.090e-07,2.46836
3.100e-07,2.47305
3.110e-07,2.47492
3.120e-07,2.47523
3.130e-07,2.4757
3.140e-07,2.48367
3.150e-07,2.48891
3.160e-07,2.48609
3.170e-07,2.48617
3.180e-07,2.48875
3.190e-07,2.49531
3.200e-07,2.49523
3.210e-07,2.49938
3.220e-07,2.5007
3.230e-07,2.50531
3.240e-07,2.50719
3.250e-07,2.51023
3.260e-07,2.51234
3.270e-07,2.51164
3.280e-07,2.51227
3.290e-07,2.5168
3.300e-07,2.51695
3.310e-07,2.52078
3.320e-07,2.52555
3.330e-07,2.52516
3.340e-07,2.52555
3.350e-07,2.52969
3.360e-07,2.53023
3.370e-07,2.53617
3.380e-07,2.53563
3.390e-07,2.53953
3.400e-07,2.54352
3.410e-07,2.54438
3.420e-07,2.54836
3.430e-07,2.55383
3.440e-07,2.5525
3.450e-07,2.55539
3.460e-07,2.55531
3.470e-07,2.55719
3.480e-07,2.55766
3.490e-07,2.56438
3.500e-07,2.56648
3.510e-07,2.56539
3.520e-07,2.57047
3.530e-07,2.57219
3.540e-07,2.57453
3.550e-07,2.57625
3.560e-07,2.57937
3.570e-07,2.57977
3.580e-07,2.58461
3.590e-07,2.58164
3.600e-07,2.58563
3.610e-07,2.58984
3.620e-07,2.58867
3.630e-07,2.59516
3.640e-07,2.59414
3.650e-07,2.60031
3.660e-07,2.6018
3.670e-07,2.60086
3.680e-07,2.60328
3.690e-07,2.60789
3.700e-07,2.60758
3.710e-07,2.61031
3.720e-07,2.61336
3.730e-07,2.61422
3.740e-07,2.61594
3.750e-07,2.61703
3.760e-07,2.62023
3.770e-07,2.62328
3.780e-07,2.62711
3.790e-07,2.62586
3.800e-07,2.62828
3.810e-07,2.62883
3.820e-07,2.63195
3.830e-07,2.63242
3.840e-07,2.63805
3.850e-07,2.63906
3.860e-07,2.64141
3.870e-07,2.64516
3.880e-07,2.64523
3.890e-07,2.64891
3.900e-07,2.64742
3.910e-07,2.64922
3.920e-07,2.65047
3.930e-07,2.65203
3.940e-07,2.65602
3.950e-07,2.66055
3.960e-07,2.6593
3.970e-07,2.66133
3.980e-07,2.66586
3.990e-07,2.66289
4.000e-07,2.66102
4.010e-07,2.66727
4.020e-07,2.66891
4.030e-07,2.67305
4.040e-07,2.67437
4.050e-07,2.67617
4.060e-07,2.675
4.070e-07,2.68008
4.080e-07,2.68031
4.090e-07,2.6843
4.100e-07,2.68367
4.110e-07,2.68656
4.120e-07,2.68773
4.130e-07,2.69414
4.140e-07,2.69609
4.150e-07,2.6957
4.160e-07,2.69883
4.170e-07,2.69836
4.180e-07,2.70148
4.190e-07,2.70344
4.200e-07,2.705
4.210e-07,2.70508
4.220e-07,2.70281
4.230e-07,2.70984
4.240e-07,2.70812
4.250e-07,2.71086
4.260e-07,2.71328
4.270e-07,2.71703
4.280e-07,2.71414
4.290e-07,2.71516
4.300e-07,2.72156
4.310e-07,2.72203
4.320e-07,2.72711
4.330e-07,2.72617
4.340e-07,2.73008
4.350e-07,2.72781
4.360e-07,2.73383
4.370e-07,2.73203
4.380e-07,2.73734
4.390e-07,2.73969
4.400e-07,2.74242
4.410e-07,2.74023
4.420e-07,2.74383
4.430e-07,2.74398
4.440e-07,2.74172
4.450e-07,2.74789
4.460e-07,2.74719
4.470e-07,2.7507
4.480e-07,2.74883
4.490e-07,2.75117
4.500e-07,2.75563
4.510e-07,2.75055
4.520e-07,2.75547
4.530e-07,2.75828
4.540e-07,2.76164
4.550e-07,2.76008
4.560e-07,2.76391
4.570e-07,2.76352
4.580e-07,2.76742
4.590e-07,2.76844
4.600e-07,2.76812
4.610e-07,2.76977
4.620e-07,2.77203
4.630e-07,2.77578
4.640e-07,2.77469
4.650e-07,2.77789
4.660e-07,2.77711
4.670e-07,2.78156
4.680e-07,2.78164
4.690e-07,2.77984
4.700e-07,2.78508
4.710e-07,2.78461
4.720e-07,2.78437
4.730e-07,2.78375
4.740e-07,2.78953
4.750e-07,2.79117
4.760e-07,2.78906
4.770e-07,2.79516
4.780e-07,2.79375
4.790e-07,2.79281
4.800e-07,2.79773
4.810e-07,2.79695
4.820e-07,2.80023
4.830e-07,2.80078
4.840e-07,2.79906
4.850e-07,2.79945
4.860e-07,2.79992
4.870e-07,2.79922
4.880e-07,2.80336
4.890e-07,2.80344
4.900e-07,2.80398
4.910e-07,2.80641
4.920e-07,2.8093
4.930e-07,2.80852
4.940e-07,2.81195
4.950e-07,2.80836
4.960e-07,2.815
4.970e-07,2.81313
4.980e-07,2.81383
4.990e-07,2.81477
5.000e-07,2.81617
5.010e-07,2.81953
5.020e-07,2.8168
5.030e-07,2.82133
5.040e-07,2.82328
5.050e-07,2.82445
5.060e-07,2.82789
5.070e-07,2.82734
5.080e-07,2.82969
5.090e-07,2.82719
5.100e-07,2.82758
5.110e-07,2.83625
5.120e-07,2.83211
5.130e-07,2.83734
5.140e-07,2.83281
5.150e-07,2.84164
5.160e-07,2.83742
5.170e-07,2.83984
5.180e-07,2.84063
5.190e-07,2.84602
5.200e-07,2.845
5.210e-07,2.8482
5.220e-07,2.84734
5.230e-07,2.84938
5.240e-07,2.84797
5.250e-07,2.85156
5.260e-07,2.84805
5.270e-07,2.85492
5.280e-07,2.85414
5.290e-07,2.85227
5.300e-07,2.85555
5.310e-07,2.86156
5.320e-07,2.85523
5.330e-07,2.86211
5.340e-07,2.85992
5.350e-07,2.86164
5.360e-07,2.86125
5.370e-07,2.8632
5.380e-07,2.86523
5.390e-07,2.8707
5.400e-07,2.86891
5.410e-07,2.86773
5.420e-07,2.8693
5.430e-07,2.8732
5.440e-07,2.8757
5.450e-07,2.87805
5.460e-07,2.87539
5.470e-07,2.87648
5.480e-07,2.87719
5.490e-07,2.88016
5.500e-07,2.88031
5.510e-07,2.88492
5.520e-07,2.88227
5.530e-07,2.88602
5.540e-07,2.88625
5.550e-07,2.88938
5.560e-07,2.88414
5.570e-07,2.88641
5.580e-07,2.88773
5.590e-07,2.8918
5.600e-07,2.89438
5.610e-07,2.8925
5.620e-07,2.89852
5.630e-07,2.8982
5.640e-07,2.89406
5.650e-07,2.89867
5.660e-07,2.89953
5.670e-07,2.90156
5.680e-07,2.90133
5.690e-07,2.90305
5.700e-07,2.90375
5.710e-07,2.90539
5.720e-07,2.90539
5.730e-07,2.90992
5.740e-07,2.90828
5.750e-07,2.90945
5.760e-07,2.91234
5.770e-07,2.9082
5.780e-07,2.9143
5.790e-07,2.91555
5.800e-07,2.91516
5.810e-07,2.91859
5.820e-07,2.91539
5.830e-07,2.91828
5.840e-07,2.92125
5.850e-07,2.91664
5.860e-07,2.92234
5.870e-07,2.91891
5.880e-07,2.92078
5.890e-07,2.92211
5.900e-07,2.92586
5.910e-07,2.92695
5.920e-07,2.92719
5.930e-07,2.92992
5.940e-07,2.93164
5.950e-07,2.93055
5.960e-07,2.93344
5.970e-07,2.92883
5.980e-07,2.93273
5.990e-07,2.93211
6.000e-07,2.9375
6.010e-07,2.93711
6.020e-07,2.93852
6.030e-07,2.93609
6.040e-07,2.93656
6.050e-07,2.93656
6.060e-07,2.94125
6.070e-07,2.94375
6.080e-07,2.94242
6.090e-07,2.94602
6.100e-07,2.94633
6.110e-07,2.94516
6.120e-07,2.95055
6.130e-07,2.94633
6.140e-07,2.94813
6.150e-07,2.95375
6.160e-07,2.95164
6.170e-07,2.94961
6.180e-07,2.95602
6.190e-07,2.95375
6.200e-07,2.95625
6.210e-07,2.95492
6.220e-07,2.95719
6.230e-07,2.95773
6.240e-07,2.95875
6.250e-07,2.95805
6.260e-07,2.96047
6.270e-07,2.96203
6.280e-07,2.96281
6.290e-07,2.96633
6.300e-07,2.96383
6.310e-07,2.96906
6.320e-07,2.96672
6.330e-07,2.96555
6.340e-07,2.9682
6.350e-07,2.97063
6.360e-07,2.96758
6.370e-07,2.96969
6.380e-07,2.97031
6.390e-07,2.97055
6.400e-07,2.97859
6.410e-07,2.97164
6.420e-07,2.97797
6.430e-07,2.97375
6.440e-07,2.9768
6.450e-07,2.97961
6.460e-07,2.97406
6.470e-07,2.98234
6.480e-07,2.98266
6.490e-07,2.97906
6.500e-07,2.98125
6.510e-07,2.98422
6.520e-07,2.98516
6.530e-07,2.98859
6.540e-07,2.98305
6.550e-07,2.98664
6.560e-07,2.98937
6.570e-07,2.9882
6.580e-07,2.99328
6.590e-07,2.99297
6.600e-07,2.99594
6.610e-07,2.99305
6.620e-07,2.99531
6.630e-07,2.99375
6.640e-07,2.99633
6.650e-07,2.99617
6.660e-07,2.99414
6.670e-07,3.00141
6.680e-07,2.99375
6.690e-07,2.99789
6.700e-07,3.00211
6.710e-07,3.00008
6.720e-07,2.99969
6.730e-07,3.00375
6.740e-07,3.00063
6.750e-07,3.00492
6.760e-07,3.00641
6.770e-07,3.0082
6.780e-07,3.00758
6.790e-07,3.00906
6.800e-07,3.01047
6.810e-07,3.00844
6.820e-07,3.01313
6.830e-07,3.00922
6.840e-07,3.01125
6.850e-07,3.01102
6.860e-07,3.01516
6.870e-07,3.01648
6.880e-07,3.01344
6.890e-07,3.0132
6.900e-07,3.02
6.910e-07,3.01852
6.920e-07,3.01742
6.930e-07,3.01945
6.940e-07,3.0218
6.950e-07,3.02086
6.960e-07,3.02031
6.970e-07,3.02023
6.980e-07,3.0225
6.990e-07,3.02172
7.000e-07,3.02383
7.010e-07,3.02242
7.020e-07,3.02383
7.030e-07,3.02734
7.040e-07,3.02547
7.050e-07,3.02586
7.060e-07,3.02836
7.070e-07,3.02937
7.080e-07,3.0268
7.090e-07,3.02797
7.100e-07,3.03258
7.110e-07,3.03055
7.120e-07,3.03445
7.130e-07,3.03211
7.140e-07,3.03383
7.150e-07,3.03906
7.160e-07,3.03586
7.170e-07,3.03609
7.180e-07,3.03844
7.190e-07,3.0357
7.200e-07,3.04055
7.210e-07,3.03945
7.220e-07,3.03977
7.230e-07,3.03953
7.240e-07,3.04461
7.250e-07,3.04117
7.260e-07,3.04195
7.270e-07,3.0432
7.280e-07,3.04609
7.290e-07,3.04539
7.300e-07,3.04641
7.310e-07,3.04477
7.320e-07,3.05063
7.330e-07,3.04789
7.340e-07,3.04766
7.350e-07,3.05055
7.360e-07,3.04836
7.370e-07,3.04914
7.380e-07,3.05156
7.390e-07,3.04953
7.400e-07,3.05453
7.410e-07,3.05328
7.420e-07,3.05172
7.430e-07,3.05758
7.440e-07,3.05547
7.450e-07,3.05875
7.460e-07,3.05789
7.470e-07,3.05359
7.480e-07,3.0582
7.490e-07,3.0568
7.500e-07,3.05867
7.510e-07,3.06273
7.520e-07,3.05938
7.530e-07,3.0625
7.540e-07,3.06359
7.550e-07,3.05836
7.560e-07,3.06203
7.570e-07,3.06477
7.580e-07,3.06156
7.590e-07,3.06625
7.600e-07,3.06438
7.610e-07,3.0632
7.620e-07,3.06242
7.630e-07,3.06875
7.640e-07,3.06648
7.650e-07,3.06867
7.660e-07,3.06992
7.670e-07,3.06875
7.680e-07,3.06813
7.690e-07,3.06945
7.700e-07,3.0725
7.710e-07,3.07266
7.720e-07,3.06953
7.730e-07,3.06844
7.740e-07,3.07367
7.750e-07,3.07195
7.760e-07,3.0757
7.770e-07,3.07477
7.780e-07,3.07688
7.790e-07,3.07336
7.800e-07,3.07883
7.810e-07,3.07781
7.820e-07,3.08227
7.830e-07,3.07961
7.840e-07,3.07969
7.850e-07,3.08078
7.860e-07,3.08414
7.870e-07,3.08094
7.880e-07,3.08289
7.890e-07,3.08508
7.900e-07,3.08359
7.910e-07,3.07992
7.920e-07,3.08609
7.930e-07,3.08406
7.940e-07,3.08695
7.950e-07,3.08742
7.960e-07,3.0857
7.970e-07,3.09172
7.980e-07,3.08547
7.990e-07,3.08883
8.000e-07,3.09023
8.010e-07,3.08875
8.020e-07,3.09102
8.030e-07,3.08906
8.040e-07,3.09313
8.050e-07,3.09086
8.060e-07,3.0968
8.070e-07,3.09695
8.080e-07,3.09453
8.090e-07,3.0932
8.100e-07,3.0925
8.110e-07,3.09922
8.120e-07,3.09266
8.130e-07,3.095
8.140e-07,3.09492
8.150e-07,3.09859
8.160e-07,3.095
8.170e-07,3.09836
8.180e-07,3.09891
8.190e-07,3.09969
8.200e-07,3.09531
8.210e-07,3.09672
8.220e-07,3.10102
8.230e-07,3.09891
8.240e-07,3.10039
8.250e-07,3.10164
8.260e-07,3.10172
8.270e-07,3.10078
8.280e-07,3.10219
8.290e-07,3.10602
8.300e-07,3.10406
8.310e-07,3.1032
8.320e-07,3.10672
8.330e-07,3.10383
8.340e-07,3.10633
8.350e-07,3.10438
8.360e-07,3.10305
8.370e-07,3.10461
8.380e-07,3.11023
8.390e-07,3.11281
8.400e-07,3.10398
8.410e-07,3.10562
8.420e-07,3.10891
8.430e-07,3.10977
8.440e-07,3.11
8.450e-07,3.10961
8.460e-07,3.11391
8.470e-07,3.11187
8.480e-07,3.11266
8.490e-07,3.11375
8.500e-07,3.11313
8.510e-07,3.11555
8.520e-07,3.11023
8.530e-07,3.1157
8.540e-07,3.11211
8.550e-07,3.11508
8.560e-07,3.11648
8.570e-07,3.11453
8.580e-07,3.11516
8.590e-07,3.11625
8.600e-07,3.11836
8.610e-07,3.11813
8.620e-07,3.11789
8.630e-07,3.1193
8.640e-07,3.11937
8.650e-07,3.11672
8.660e-07,3.12086
8.670e-07,3.1218
8.680e-07,3.1175
8.690e-07,3.12125
8.700e-07,3.1193
8.710e-07,3.12172
8.720e-07,3.12125
8.730e-07,3.12219
8.740e-07,3.12516
8.750e-07,3.12336
8.760e-07,3.12656
8.770e-07,3.12172
8.780e-07,3.12633
8.790e-07,3.12508
8.800e-07,3.12492
8.810e-07,3.12641
8.820e-07,3.12844
8.830e-07,3.12586
8.840e-07,3.12625
8.850e-07,3.12766
8.860e-07,3.12898
8.870e-07,3.13148
8.880e-07,3.12602
8.890e-07,3.13344
8.900e-07,3.13219
8.910e-07,3.13125
8.920e-07,3.12688
8.930e-07,3.12984
8.940e-07,3.1268
8.950e-07,3.13578
8.960e-07,3.1307
8.970e-07,3.13516
8.980e-07,3.13156
8.990e-07,3.13102
9.000e-07,3.13406
9.010e-07,3.13687
9.020e-07,3.13438
9.030e-07,3.13445
9.040e-07,3.13297
9.050e-07,3.13281
9.060e-07,3.13523
9.070e-07,3.1368
9.080e-07,3.13398
9.090e-07,3.13656
9.100e-07,3.14109
9.110e-07,3.13406
9.120e-07,3.13797
9.130e-07,3.14031
9.140e-07,3.14047
9.150e-07,3.13977
9.160e-07,3.14141
9.170e-07,3.14086
9.180e-07,3.14273
9.190e-07,3.13773
9.200e-07,3.14047
9.210e-07,3.14109
9.220e-07,3.14297
9.230e-07,3.14344
9.240e-07,3.14531
9.250e-07,3.14344
9.260e-07,3.14398
9.270e-07,3.14289
9.280e-07,3.14305
9.290e-07,3.1482
9.300e-07,3.1418
9.310e-07,3.14375
9.320e-07,3.14445
9.330e-07,3.14867
9.340e-07,3.14547
9.350e-07,3.14656
9.360e-07,3.14977
9.370e-07,3.14883
9.380e-07,3.14516
9.390e-07,3.14914
9.400e-07,3.15297
9.410e-07,3.15453
9.420e-07,3.15016
9.430e-07,3.15078
9.440e-07,3.1525
9.450e-07,3.15227
9.460e-07,3.15242
9.470e-07,3.15055
9.480e-07,3.15453
9.490e-07,3.15414
9.500e-07,3.1568
9.510e-07,3.15406
9.520e-07,3.15289
9.530e-07,3.15398
9.540e-07,3.15516
9.550e-07,3.15813
9.560e-07,3.15328
9.570e-07,3.15508
9.580e-07,3.15484
9.590e-07,3.15859
9.600e-07,3.15883
9.610e-07,3.15539
9.620e-07,3.15852
9.630e-07,3.15727
9.640e-07,3.15898
9.650e-07,3.15805
9.660e-07,3.15648
9.670e-07,3.15648
9.680e-07,3.1575
9.690e-07,3.16367
9.700e-07,3.16266
9.710e-07,3.15781
9.720e-07,3.16234
9.730e-07,3.15961
9.740e-07,3.16141
9.750e-07,3.16203
9.760e-07,3.16078
9.770e-07,3.16188
9.780e-07,3.16094
9.790e-07,3.1625
9.800e-07,3.15898
9.810e-07,3.1632
9.820e-07,3.1607
9.830e-07,3.16063
9.840e-07,3.16383
9.850e-07,3.16453
9.860e-07,3.16484
9.870e-07,3.16195
9.880e-07,3.16336
9.890e-07,3.165
9.900e-07,3.16563
9.910e-07,3.16227
9.920e-07,3.17016
9.930e-07,3.16656
9.940e-07,3.16539
9.950e-07,3.16773
9.960e-07,3.16531
9.970e-07,3.16656
9.980e-07,3.16586
9.990e-07,3.16703
1.000e-06,3.16836
1.001e-06,3.16602
1.002e-06,3.1682
1.003e-06,3.16742
1.004e-06,3.16727
1.005e-06,3.17023
1.006e-06,3.16867
1.007e-06,3.17219
1.008e-06,3.17023
1.009e-06,3.16953
1.010e-06,3.17391
1.011e-06,3.16977
1.012e-06,3.1707
1.013e-06,3.17148
1.014e-06,3.17422
1.015e-06,3.17469
1.016e-06,3.16852
1.017e-06,3.17156
1.018e-06,3.17086
1.019e-06,3.17195
1.020e-06,3.17773
1.021e-06,3.1725
1.022e-06,3.17563
1.023e-06,3.17367
1.024e-06,3.17555
1.025e-06,3.17516
1.026e-06,3.17633
1.027e-06,3.17672
1.028e-06,3.175
1.029e-06,3.17594
1.030e-06,3.17617
1.031e-06,3.1743
1.032e-06,3.18352
1.033e-06,3.17992
1.034e-06,3.17906
1.035e-06,3.17797
1.036e-06,3.18023
1.037e-06,3.17883
1.038e-06,3.17703
1.039e-06,3.18055
1.040e-06,3.18195
1.041e-06,3.17906
1.042e-06,3.18273
1.043e-06,3.18039
1.044e-06,3.17656
1.045e-06,3.17977
1.046e-06,3.17852
1.047e-06,3.18672
1.048e-06,3.18187
1.049e-06,3.18305
1.050e-06,3.18063
1.051e-06,3.18367
1.052e-06,3.18352
1.053e-06,3.18781
1.054e-06,3.18445
1.055e-06,3.1807
1.056e-06,3.18438
1.057e-06,3.1832
1.058e-06,3.18664
1.059e-06,3.18273
1.060e-06,3.18477
1.061e-06,3.18539
1.062e-06,3.18797
1.063e-06,3.18523
1.064e-06,3.18484
1.065e-06,3.18977
1.066e-06,3.18547
1.067e-06,3.18969
1.068e-06,3.18312
1.069e-06,3.18867
1.070e-06,3.18516
1.071e-06,3.18969
1.072e-06,3.18312
1.073e-06,3.18453
1.074e-06,3.18523
1.075e-06,3.19023
1.076e-06,3.19055
1.077e-06,3.19
1.078e-06,3.18641
1.079e-06,3.18984
1.080e-06,3.19055
1.081e-06,3.19016
1.082e-06,3.18813
1.083e-06,3.19062
1.084e-06,3.18883
1.085e-06,3.19133
1.086e-06,3.19203
1.087e-06,3.18844
1.088e-06,3.19492
1.089e-06,3.19164
1.090e-06,3.19219
1.091e-06,3.18891
1.092e-06,3.19156
1.093e-06,3.19398
1.094e-06,3.19188
1.095e-06,3.19266
1.096e-06,3.19453
1.097e-06,3.19258
1.098e-06,3.19391
1.099e-06,3.19203
1.100e-06,3.19641
1.101e-06,3.19469
1.102e-06,3.19508
1.103e-06,3.19437
1.104e-06,3.19516
1.105e-06,3.19656
1.106e-06,3.1943
1.107e-06,3.19836
1.108e-06,3.19437
1.109e-06,3.19602
1.110e-06,3.20031
1.111e-06,3.19367
1.112e-06,3.19805
1.113e-06,3.1993
1.114e-06,3.19641
1.115e-06,3.20063
1.116e-06,3.19852
1.117e-06,3.19859
1.118e-06,3.20242
1.119e-06,3.19664
1.120e-06,3.20109
1.121e-06,3.19977
1.122e-06,3.19781
1.123e-06,3.20094
1.124e-06,3.20211
1.125e-06,3.20148
1.126e-06,3.20008
1.127e-06,3.1975
1.128e-06,3.20297
1.129e-06,3.2025
1.130e-06,3.20203
1.131e-06,3.19922
1.132e-06,3.1993
1.133e-06,3.20281
1.134e-06,3.20094
1.135e-06,3.20008
1.136e-06,3.20391
1.137e-06,3.20523
1.138e-06,3.20125
1.139e-06,3.1993
1.140e-06,3.1993
1.141e-06,3.20461
1.142e-06,3.19945
1.143e-06,3.20469
1.144e-06,3.20219
1.145e-06,3.20125
1.146e-06,3.20297
1.147e-06,3.205
1.148e-06,3.2032
1.149e-06,3.2032
1.150e-06,3.20289
1.151e-06,3.20602
1.152e-06,3.20289
1.153e-06,3.20141
1.154e-06,3.20906
1.155e-06,3.20398
1.156e-06,3.20656
1.157e-06,3.20406
1.158e-06,3.20633
1.159e-06,3.20672
1.160e-06,3.20461
1.161e-06,3.20547
1.162e-06,3.20344
1.163e-06,3.20203
1.164e-06,3.20867
1.165e-06,3.20398
1.166e-06,3.20938
