Model,MDO32
4.300e-08,1.46945
4.400e-08,1.47648
4.500e-08,1.48078
4.600e-08,1.48562
4.700e-08,1.49477
4.800e-08,1.49594
4.900e-08,1.50281
5.000e-08,1.50594
5.100e-08,1.51297
5.200e-08,1.51906
5.300e-08,1.52281
5.400e-08,1.52375
5.500e-08,1.52984
5.600e-08,1.54008
5.700e-08,1.54
5.800e-08,1.54766
5.900e-08,1.5532
6.000e-08,1.55242
6.100e-08,1.55773
6.200e-08,1.56281
6.300e-08,1.57133
6.400e-08,1.57461
6.500e-08,1.57711
6.600e-08,1.58383
6.700e-08,1.59047
6.800e-08,1.59313
6.900e-08,1.60195
7.000e-08,1.6057
7.100e-08,1.60844
7.200e-08,1.61516
7.300e-08,1.61813
7.400e-08,1.63008
7.500e-08,1.62969
7.600e-08,1.63789
7.700e-08,1.64133
7.800e-08,1.65156
7.900e-08,1.6543
8.000e-08,1.65594
8.100e-08,1.66078
8.200e-08,1.66797
8.300e-08,1.66961
8.400e-08,1.67516
8.500e-08,1.6832
8.600e-08,1.6868
8.700e-08,1.69406
8.800e-08,1.69758
8.900e-08,1.69789
9.000e-08,1.70648
9.100e-08,1.70969
9.200e-08,1.71625
9.300e-08,1.72039
9.400e-08,1.72562
9.500e-08,1.72609
9.600e-08,1.73445
9.700e-08,1.73898
9.800e-08,1.74367
9.900e-08,1.74758
1.000e-07,1.75289
1.010e-07,1.75492
1.020e-07,1.76102
1.030e-07,1.76367
1.040e-07,1.7718
1.050e-07,1.77359
1.060e-07,1.78023
1.070e-07,1.78773
1.080e-07,1.79188
1.090e-07,1.79531
1.100e-07,1.79984
1.110e-07,1.805
1.120e-07,1.81148
1.130e-07,1.81227
1.140e-07,1.81461
1.150e-07,1.82109
1.160e-07,1.82484
1.170e-07,1.82906
1.180e-07,1.83039
1.190e-07,1.83859
1.200e-07,1.84117
1.210e-07,1.84109
1.220e-07,1.84852
1.230e-07,1.85234
1.240e-07,1.86109
1.250e-07,1.8632
1.260e-07,1.87086
1.270e-07,1.8725
1.280e-07,1.87547
1.290e-07,1.87914
1.300e-07,1.88195
1.310e-07,1.88656
1.320e-07,1.89172
1.330e-07,1.89547
1.340e-07,1.9018
1.350e-07,1.90531
1.360e-07,1.90828
1.370e-07,1.91406
1.380e-07,1.92141
1.390e-07,1.92477
1.400e-07,1.92437
1.410e-07,1.93328
1.420e-07,1.93227
1.430e-07,1.94047
1.440e-07,1.9393
1.450e-07,1.95008
1.460e-07,1.95695
1.470e-07,1.95836
1.480e-07,1.95992
1.490e-07,1.96648
1.500e-07,1.96883
1.510e-07,1.97195
1.520e-07,1.97781
1.530e-07,1.97469
1.540e-07,1.98148
1.550e-07,1.98641
1.560e-07,1.98867
1.570e-07,1.99492
1.580e-07,1.99867
1.590e-07,2.00125
1.600e-07,2.0093
1.610e-07,2.0118
1.620e-07,2.01445
1.630e-07,2.01844
1.640e-07,2.02375
1.650e-07,2.02977
1.660e-07,2.03508
1.670e-07,2.03477
1.680e-07,2.04148
1.690e-07,2.045
1.700e-07,2.04633
1.710e-07,2.05023
1.720e-07,2.05531
1.730e-07,2.05703
1.740e-07,2.06211
1.750e-07,2.06828
1.760e-07,2.07047
1.770e-07,2.06953
1.780e-07,2.07727
1.790e-07,2.08188
1.800e-07,2.08414
1.810e-07,2.0875
1.820e-07,2.08891
1.830e-07,2.09375
1.840e-07,2.09625
1.850e-07,2.10258
1.860e-07,2.1057
1.870e-07,2.10297
1.880e-07,2.11375
1.890e-07,2.11789
1.900e-07,2.11836
1.910e-07,2.12203
1.920e-07,2.12281
1.930e-07,2.13273
1.940e-07,2.13281
1.950e-07,2.13516
1.960e-07,2.13625
1.970e-07,2.14656
1.980e-07,2.13859
1.990e-07,2.14781
2.000e-07,2.14898
2.010e-07,2.15406
2.020e-07,2.16078
2.030e-07,2.16133
2.040e-07,2.16219
2.050e-07,2.16969
2.060e-07,2.17172
2.070e-07,2.17172
2.080e-07,2.18078
2.090e-07,2.18063
2.100e-07,2.18773
2.110e-07,2.1868
2.120e-07,2.18992
2.130e-07,2.19641
2.140e-07,2.19883
2.150e-07,2.2007
2.160e-07,2.205
2.170e-07,2.20375
2.180e-07,2.21141
2.190e-07,2.21695
2.200e-07,2.22031
2.210e-07,2.22336
2.220e-07,2.22695
2.230e-07,2.22617
2.240e-07,2.23039
2.250e-07,2.23438
2.260e-07,2.23977
2.270e-07,2.23813
2.280e-07,2.24789
2.290e-07,2.25039
2.300e-07,2.24938
2.310e-07,2.25312
2.320e-07,2.25797
2.330e-07,2.26086
2.340e-07,2.26641
2.350e-07,2.26648
2.360e-07,2.26781
2.370e-07,2.27156
2.380e-07,2.27094
2.390e-07,2.27734
2.400e-07,2.27687
2.410e-07,2.28141
2.420e-07,2.28898
2.430e-07,2.29102
2.440e-07,2.29094
2.450e-07,2.29367
2.460e-07,2.29844
2.470e-07,2.29984
2.480e-07,2.30508
2.490e-07,2.30938
2.500e-07,2.31531
2.510e-07,2.31641
2.520e-07,2.31328
2.530e-07,2.32016
2.540e-07,2.32469
2.550e-07,2.32688
2.560e-07,2.32953
2.570e-07,2.33344
2.580e-07,2.33359
2.590e-07,2.33859
2.600e-07,2.34102
2.610e-07,2.34437
2.620e-07,2.34437
2.630e-07,2.34766
2.640e-07,2.35305
2.650e-07,2.35398
2.660e-07,2.35883
2.670e-07,2.36008
2.680e-07,2.36227
2.690e-07,2.36789
2.700e-07,2.36953
2.710e-07,2.37469
2.720e-07,2.3768
2.730e-07,2.37727
2.740e-07,2.38281
2.750e-07,2.38414
2.760e-07,2.38844
2.770e-07,2.39023
2.780e-07,2.38555
2.790e-07,2.39547
2.800e-07,2.39688
2.810e-07,2.40297
2.820e-07,2.40469
2.830e-07,2.4043
2.840e-07,2.41039
2.850e-07,2.4093
2.860e-07,2.41383
2.870e-07,2.4132
2.880e-07,2.41867
2.890e-07,2.4232
2.900e-07,2.42086
2.910e-07,2.43047
2.920e-07,2.43164
2.930e-07,2.43289
2.940e-07,2.43633
2.950e-07,2.43852
2.960e-07,2.44125
2.970e-07,2.44242
2.980e-07,2.44313
2.990e-07,2.45102
3.000e-07,2.45063
3.010e-07,2.45539
3.020e-07,2.45594
3.030e-07,2.45586
3.040e-07,2.45914
3.050e-07,2.46344
3.060e-07,2.46563
3.070e-07,2.4675
3.080e-07,2.46687
3.090e-07,2.46898
3.100e-07,2.47328
3.110e-07,2.47516
3.120e-07,2.47672
3.130e-07,2.48297
3.140e-07,2.48484
3.150e-07,2.4868
3.160e-07,2.48703
3.170e-07,2.49148
3.180e-07,2.49211
3.190e-07,2.49297
3.200e-07,2.49891
3.210e-07,2.49844
3.220e-07,2.50453
3.230e-07,2.50516
3.240e-07,2.50766
3.250e-07,2.50953
3.260e-07,2.51438
3.270e-07,2.51656
3.280e-07,2.51992
3.290e-07,2.51938
3.300e-07,2.5168
3.310e-07,2.52383
3.320e-07,2.5275
3.330e-07,2.53078
3.340e-07,2.52914
3.350e-07,2.5282
3.360e-07,2.53313
3.370e-07,2.53469
3.380e-07,2.53812
3.390e-07,2.53992
3.400e-07,2.5393
3.410e-07,2.54945
3.420e-07,2.54563
3.430e-07,2.5525
3.440e-07,2.55305
3.450e-07,2.55687
3.460e-07,2.55727
3.470e-07,2.55953
3.480e-07,2.5632
3.490e-07,2.56594
3.500e-07,2.56937
3.510e-07,2.56977
3.520e-07,2.56937
3.530e-07,2.57164
3.540e-07,2.5775
3.550e-07,2.57523
3.560e-07,2.58055
3.570e-07,2.58469
3.580e-07,2.58312
3.590e-07,2.58477
3.600e-07,2.58805
3.610e-07,2.59313
3.620e-07,2.59055
3.630e-07,2.59313
3.640e-07,2.59523
3.650e-07,2.59758
3.660e-07,2.60117
3.670e-07,2.60242
3.680e-07,2.60617
3.690e-07,2.60758
3.700e-07,2.60891
3.710e-07,2.60984
3.720e-07,2.61508
3.730e-07,2.61906
3.740e-07,2.61789
3.750e-07,2.62023
3.760e-07,2.62156
3.770e-07,2.62484
3.780e-07,2.62852
3.790e-07,2.62727
3.800e-07,2.63016
3.810e-07,2.63219
3.820e-07,2.63273
3.830e-07,2.63477
3.840e-07,2.64086
3.850e-07,2.63805
3.860e-07,2.63859
3.870e-07,2.6418
3.880e-07,2.64477
3.890e-07,2.64227
3.900e-07,2.64688
3.910e-07,2.65594
3.920e-07,2.65523
3.930e-07,2.65531
3.940e-07,2.65484
3.950e-07,2.6593
3.960e-07,2.6643
3.970e-07,2.65883
3.980e-07,2.66203
3.990e-07,2.66563
4.000e-07,2.67031
4.010e-07,2.66719
4.020e-07,2.67461
4.030e-07,2.67773
4.040e-07,2.67383
4.050e-07,2.67805
4.060e-07,2.67922
4.070e-07,2.68016
4.080e-07,2.68508
4.090e-07,2.68828
4.100e-07,2.68891
4.110e-07,2.68969
4.120e-07,2.6893
4.130e-07,2.69414
4.140e-07,2.69555
4.150e-07,2.69703
4.160e-07,2.69914
4.170e-07,2.69883
4.180e-07,2.69969
4.190e-07,2.70242
4.200e-07,2.70742
4.210e-07,2.70672
4.220e-07,2.7082
4.230e-07,2.71281
4.240e-07,2.71328
4.250e-07,2.71406
4.260e-07,2.71516
4.270e-07,2.71523
4.280e-07,2.71922
4.290e-07,2.72094
4.300e-07,2.72273
4.310e-07,2.7268
4.320e-07,2.72273
4.330e-07,2.72508
4.340e-07,2.72766
4.350e-07,2.73117
4.360e-07,2.73414
4.370e-07,2.73391
4.380e-07,2.7382
4.390e-07,2.73953
4.400e-07,2.73969
4.410e-07,2.73789
4.420e-07,2.74188
4.430e-07,2.74336
4.440e-07,2.74492
4.450e-07,2.74469
4.460e-07,2.74867
4.470e-07,2.75164
4.480e-07,2.75195
4.490e-07,2.755
4.500e-07,2.75563
4.510e-07,2.75586
4.520e-07,2.75578
4.530e-07,2.76375
4.540e-07,2.76148
4.550e-07,2.76516
4.560e-07,2.7682
4.570e-07,2.76672
4.580e-07,2.76687
4.590e-07,2.76945
4.600e-07,2.77055
4.610e-07,2.77148
4.620e-07,2.77586
4.630e-07,2.77523
4.640e-07,2.77422
4.650e-07,2.77875
4.660e-07,2.77969
4.670e-07,2.77906
4.680e-07,2.7832
4.690e-07,2.78391
4.700e-07,2.78453
4.710e-07,2.78195
4.720e-07,2.78727
4.730e-07,2.78727
4.740e-07,2.78836
4.750e-07,2.79039
4.760e-07,2.7925
4.770e-07,2.79211
4.780e-07,2.79281
4.790e-07,2.79281
4.800e-07,2.79711
4.810e-07,2.79656
4.820e-07,2.79867
4.830e-07,2.79891
4.840e-07,2.79906
4.850e-07,2.8
4.860e-07,2.80055
4.870e-07,2.80266
4.880e-07,2.80289
4.890e-07,2.80266
4.900e-07,2.80617
4.910e-07,2.80617
4.920e-07,2.81156
4.930e-07,2.80969
4.940e-07,2.80867
4.950e-07,2.8107
4.960e-07,2.81352
4.970e-07,2.8118
4.980e-07,2.81258
4.990e-07,2.81766
5.000e-07,2.8207
5.010e-07,2.81937
5.020e-07,2.82414
5.030e-07,2.82641
5.040e-07,2.82242
5.050e-07,2.82656
5.060e-07,2.82617
5.070e-07,2.8275
5.080e-07,2.8307
5.090e-07,2.83242
5.100e-07,2.83461
5.110e-07,2.83734
5.120e-07,2.83773
5.130e-07,2.83406
5.140e-07,2.83891
5.150e-07,2.83883
5.160e-07,2.84156
5.170e-07,2.83906
5.180e-07,2.83891
5.190e-07,2.84727
5.200e-07,2.84242
5.210e-07,2.84945
5.220e-07,2.84492
5.230e-07,2.85078
5.240e-07,2.85414
5.250e-07,2.85469
5.260e-07,2.85398
5.270e-07,2.85742
5.280e-07,2.85664
5.290e-07,2.85938
5.300e-07,2.85734
5.310e-07,2.85945
5.320e-07,2.85883
5.330e-07,2.86
5.340e-07,2.85977
5.350e-07,2.8657
5.360e-07,2.86102
5.370e-07,2.86773
5.380e-07,2.86742
5.390e-07,2.86766
5.400e-07,2.86836
5.410e-07,2.87164
5.420e-07,2.87445
5.430e-07,2.87461
5.440e-07,2.87219
5.450e-07,2.87773
5.460e-07,2.87578
5.470e-07,2.87805
5.480e-07,2.88328
5.490e-07,2.88078
5.500e-07,2.87992
5.510e-07,2.88391
5.520e-07,2.88445
5.530e-07,2.89008
5.540e-07,2.88625
5.550e-07,2.8875
5.560e-07,2.88938
5.570e-07,2.88969
5.580e-07,2.89352
5.590e-07,2.89625
5.600e-07,2.89422
5.610e-07,2.89633
5.620e-07,2.89672
5.630e-07,2.89922
5.640e-07,2.89508
5.650e-07,2.89922
5.660e-07,2.9018
5.670e-07,2.90156
5.680e-07,2.89977
5.690e-07,2.90516
5.700e-07,2.90664
5.710e-07,2.9075
5.720e-07,2.90836
5.730e-07,2.91188
5.740e-07,2.91195
5.750e-07,2.91312
5.760e-07,2.91055
5.770e-07,2.91234
5.780e-07,2.91078
5.790e-07,2.9175
5.800e-07,2.91891
5.810e-07,2.9175
5.820e-07,2.91945
5.830e-07,2.91836
5.840e-07,2.92453
5.850e-07,2.92008
5.860e-07,2.92234
5.870e-07,2.92695
5.880e-07,2.92656
5.890e-07,2.92695
5.900e-07,2.92539
5.910e-07,2.92555
5.920e-07,2.92852
5.930e-07,2.93461
5.940e-07,2.93273
5.950e-07,2.93344
5.960e-07,2.93344
5.970e-07,2.93641
5.980e-07,2.93398
5.990e-07,2.9343
6.000e-07,2.93477
6.010e-07,2.93797
6.020e-07,2.93641
6.030e-07,2.94117
6.040e-07,2.94352
6.050e-07,2.94234
6.060e-07,2.94359
6.070e-07,2.94523
6.080e-07,2.94656
6.090e-07,2.9425
6.100e-07,2.94609
6.110e-07,2.94742
6.120e-07,2.9475
6.130e-07,2.94711
6.140e-07,2.95008
6.150e-07,2.95234
6.160e-07,2.95055
6.170e-07,2.95469
6.180e-07,2.95344
6.190e-07,2.95922
6.200e-07,2.95414
6.210e-07,2.95898
6.220e-07,2.95164
6.230e-07,2.95914
6.240e-07,2.96016
6.250e-07,2.96008
6.260e-07,2.96633
6.270e-07,2.96164
6.280e-07,2.96195
6.290e-07,2.96453
6.300e-07,2.96531
6.310e-07,2.96266
6.320e-07,2.96563
6.330e-07,2.97172
6.340e-07,2.96945
6.350e-07,2.97156
6.360e-07,2.97531
6.370e-07,2.97203
6.380e-07,2.97453
6.390e-07,2.97641
6.400e-07,2.97594
6.410e-07,2.97719
6.420e-07,2.97711
6.430e-07,2.9768
6.440e-07,2.97641
6.450e-07,2.97992
6.460e-07,2.98047
6.470e-07,2.98281
6.480e-07,2.98055
6.490e-07,2.98258
6.500e-07,2.98289
6.510e-07,2.98523
6.520e-07,2.98539
6.530e-07,2.98844
6.540e-07,2.99195
6.550e-07,2.98891
6.560e-07,2.98977
6.570e-07,2.99211
6.580e-07,2.99156
6.590e-07,2.99055
6.600e-07,2.99352
6.610e-07,2.99375
6.620e-07,2.99531
6.630e-07,2.99273
6.640e-07,2.99578
6.650e-07,2.99742
6.660e-07,2.99773
6.670e-07,2.99953
6.680e-07,3.00109
6.690e-07,3.00492
6.700e-07,2.99844
6.710e-07,2.99633
6.720e-07,3.00297
6.730e-07,3.00211
6.740e-07,3.00383
6.750e-07,3.00891
6.760e-07,3.00469
6.770e-07,3.00844
6.780e-07,3.00883
6.790e-07,3.00883
6.800e-07,3.00805
6.810e-07,3.0107
6.820e-07,3.00922
6.830e-07,3.01422
6.840e-07,3.01453
6.850e-07,3.01117
6.860e-07,3.01555
6.870e-07,3.01234
6.880e-07,3.01469
6.890e-07,3.01539
6.900e-07,3.01672
6.910e-07,3.01828
6.920e-07,3.02391
6.930e-07,3.01992
6.940e-07,3.02352
6.950e-07,3.02453
6.960e-07,3.02195
6.970e-07,3.02125
6.980e-07,3.02562
6.990e-07,3.02398
7.000e-07,3.02789
7.010e-07,3.02594
7.020e-07,3.02703
7.030e-07,3.02703
7.040e-07,3.02914
7.050e-07,3.03109
7.060e-07,3.02914
7.070e-07,3.03055
7.080e-07,3.02945
7.090e-07,3.03266
7.100e-07,3.03375
7.110e-07,3.03031
7.120e-07,3.03578
7.130e-07,3.03672
7.140e-07,3.03734
7.150e-07,3.03953
7.160e-07,3.03992
7.170e-07,3.03523
7.180e-07,3.0382
7.190e-07,3.04
7.200e-07,3.03953
7.210e-07,3.04172
7.220e-07,3.03938
7.230e-07,3.04211
7.240e-07,3.04109
7.250e-07,3.04375
7.260e-07,3.04664
7.270e-07,3.04602
7.280e-07,3.04461
7.290e-07,3.04555
7.300e-07,3.04703
7.310e-07,3.04563
7.320e-07,3.04742
7.330e-07,3.0518
7.340e-07,3.04766
7.350e-07,3.04703
7.360e-07,3.04766
7.370e-07,3.05414
7.380e-07,3.05578
7.390e-07,3.0525
7.400e-07,3.05344
7.410e-07,3.05211
7.420e-07,3.05258
7.430e-07,3.05523
7.440e-07,3.05328
7.450e-07,3.05336
7.460e-07,3.05648
7.470e-07,3.0575
7.480e-07,3.06055
7.490e-07,3.05687
7.500e-07,3.05734
7.510e-07,3.06375
7.520e-07,3.06219
7.530e-07,3.06281
7.540e-07,3.06406
7.550e-07,3.06562
7.560e-07,3.06492
7.570e-07,3.06945
7.580e-07,3.06125
7.590e-07,3.06609
7.600e-07,3.06906
7.610e-07,3.06992
7.620e-07,3.06656
7.630e-07,3.07
7.640e-07,3.06664
7.650e-07,3.06516
7.660e-07,3.07148
7.670e-07,3.06906
7.680e-07,3.07211
7.690e-07,3.07055
7.700e-07,3.07203
7.710e-07,3.07547
7.720e-07,3.07258
7.730e-07,3.07141
7.740e-07,3.07688
7.750e-07,3.07398
7.760e-07,3.0768
7.770e-07,3.07937
7.780e-07,3.07867
7.790e-07,3.07742
7.800e-07,3.07883
7.810e-07,3.07352
7.820e-07,3.07805
7.830e-07,3.08102
7.840e-07,3.08305
7.850e-07,3.08398
7.860e-07,3.08422
7.870e-07,3.08555
7.880e-07,3.08273
7.890e-07,3.08648
7.900e-07,3.08484
7.910e-07,3.08273
7.920e-07,3.0825
7.930e-07,3.08633
7.940e-07,3.08539
7.950e-07,3.0882
7.960e-07,3.09156
7.970e-07,3.08898
7.980e-07,3.08906
7.990e-07,3.08867
8.000e-07,3.09242
8.010e-07,3.09102
8.020e-07,3.09156
8.030e-07,3.09539
8.040e-07,3.08961
8.050e-07,3.09273
8.060e-07,3.09156
8.070e-07,3.09281
8.080e-07,3.09336
8.090e-07,3.09352
8.100e-07,3.09438
8.110e-07,3.09602
8.120e-07,3.09531
8.130e-07,3.09945
8.140e-07,3.09797
8.150e-07,3.09641
8.160e-07,3.09516
8.170e-07,3.09883
8.180e-07,3.09797
8.190e-07,3.09828
8.200e-07,3.0982
8.210e-07,3.10086
8.220e-07,3.10211
8.230e-07,3.10164
8.240e-07,3.09992
8.250e-07,3.10102
8.260e-07,3.1082
8.270e-07,3.1025
8.280e-07,3.10438
8.290e-07,3.10266
8.300e-07,3.10539
8.310e-07,3.10742
8.320e-07,3.1057
8.330e-07,3.10453
8.340e-07,3.10375
8.350e-07,3.10367
8.360e-07,3.10453
8.370e-07,3.10875
8.380e-07,3.11047
8.390e-07,3.10914
8.400e-07,3.10609
8.410e-07,3.10734
8.420e-07,3.10766
8.430e-07,3.10547
8.440e-07,3.11172
8.450e-07,3.11031
8.460e-07,3.11148
8.470e-07,3.10891
8.480e-07,3.11266
8.490e-07,3.10953
8.500e-07,3.11383
8.510e-07,3.1082
8.520e-07,3.11883
8.530e-07,3.11375
8.540e-07,3.11539
8.550e-07,3.11633
8.560e-07,3.11969
8.570e-07,3.11648
8.580e-07,3.11492
8.590e-07,3.11727
8.600e-07,3.11555
8.610e-07,3.11703
8.620e-07,3.11797
8.630e-07,3.12211
8.640e-07,3.11797
8.650e-07,3.1207
8.660e-07,3.11875
8.670e-07,3.12031
8.680e-07,3.12047
8.690e-07,3.1218
8.700e-07,3.12391
8.710e-07,3.12242
8.720e-07,3.12461
8.730e-07,3.12094
8.740e-07,3.12312
8.750e-07,3.12188
8.760e-07,3.12891
8.770e-07,3.12789
8.780e-07,3.12258
8.790e-07,3.12664
8.800e-07,3.12609
8.810e-07,3.12758
8.820e-07,3.12727
8.830e-07,3.12695
8.840e-07,3.12875
8.850e-07,3.1282
8.860e-07,3.12969
8.870e-07,3.13141
8.880e-07,3.13125
8.890e-07,3.12969
8.900e-07,3.13297
8.910e-07,3.12648
8.920e-07,3.13289
8.930e-07,3.13313
8.940e-07,3.13297
8.950e-07,3.13477
8.960e-07,3.13242
8.970e-07,3.13477
8.980e-07,3.13352
8.990e-07,3.13461
9.000e-07,3.13492
9.010e-07,3.13359
9.020e-07,3.13508
9.030e-07,3.13492
9.040e-07,3.13938
9.050e-07,3.13438
9.060e-07,3.13586
9.070e-07,3.13633
9.080e-07,3.13797
9.090e-07,3.1375
9.100e-07,3.13633
9.110e-07,3.13734
9.120e-07,3.13766
9.130e-07,3.13813
9.140e-07,3.14406
9.150e-07,3.14047
9.160e-07,3.1393
9.170e-07,3.14273
9.180e-07,3.14133
9.190e-07,3.14617
9.200e-07,3.14375
9.210e-07,3.14086
9.220e-07,3.14562
9.230e-07,3.14469
9.240e-07,3.14414
9.250e-07,3.14336
9.260e-07,3.14758
9.270e-07,3.14602
9.280e-07,3.14531
9.290e-07,3.14227
9.300e-07,3.14359
9.310e-07,3.14531
9.320e-07,3.15297
9.330e-07,3.14898
9.340e-07,3.14773
9.350e-07,3.14875
9.360e-07,3.14359
9.370e-07,3.15437
9.380e-07,3.14508
9.390e-07,3.14938
9.400e-07,3.15062
9.410e-07,3.14906
9.420e-07,3.15023
9.430e-07,3.14914
9.440e-07,3.15227
9.450e-07,3.15344
9.460e-07,3.15273
9.470e-07,3.15453
9.480e-07,3.15484
9.490e-07,3.15359
9.500e-07,3.15492
9.510e-07,3.15297
9.520e-07,3.15594
9.530e-07,3.15453
9.540e-07,3.15477
9.550e-07,3.15914
9.560e-07,3.15727
9.570e-07,3.15523
9.580e-07,3.15758
9.590e-07,3.15859
9.600e-07,3.15773
9.610e-07,3.1568
9.620e-07,3.15695
9.630e-07,3.16195
9.640e-07,3.16141
9.650e-07,3.15758
9.660e-07,3.16367
9.670e-07,3.16023
9.680e-07,3.15672
9.690e-07,3.15867
9.700e-07,3.16148
9.710e-07,3.15797
9.720e-07,3.16289
9.730e-07,3.16305
9.740e-07,3.16492
9.750e-07,3.15977
9.760e-07,3.16281
9.770e-07,3.16258
9.780e-07,3.16164
9.790e-07,3.16531
9.800e-07,3.1618
9.810e-07,3.1643
9.820e-07,3.16547
9.830e-07,3.16563
9.840e-07,3.16367
9.850e-07,3.16391
9.860e-07,3.1625
9.870e-07,3.16555
9.880e-07,3.1643
9.890e-07,3.16578
9.900e-07,3.16477
9.910e-07,3.16711
9.920e-07,3.16727
9.930e-07,3.16984
9.940e-07,3.16375
9.950e-07,3.17008
9.960e-07,3.1693
9.970e-07,3.16875
9.980e-07,3.16711
9.990e-07,3.16992
1.000e-06,3.16969
1.001e-06,3.16914
1.002e-06,3.16922
1.003e-06,3.17188
1.004e-06,3.16656
1.005e-06,3.16789
1.006e-06,3.17023
1.007e-06,3.16891
1.008e-06,3.16812
1.009e-06,3.17086
1.010e-06,3.16984
1.011e-06,3.17203
1.012e-06,3.17109
1.013e-06,3.17414
1.014e-06,3.17461
1.015e-06,3.17437
1.016e-06,3.1725
1.017e-06,3.17625
1.018e-06,3.17141
1.019e-06,3.17437
1.020e-06,3.17305
1.021e-06,3.17461
1.022e-06,3.17594
1.023e-06,3.17672
1.024e-06,3.17633
1.025e-06,3.17742
1.026e-06,3.17922
1.027e-06,3.17641
1.028e-06,3.17977
1.029e-06,3.17641
1.030e-06,3.17641
1.031e-06,3.17977
1.032e-06,3.17766
1.033e-06,3.17789
1.034e-06,3.17859
1.035e-06,3.18117
1.036e-06,3.18203
1.037e-06,3.18086
1.038e-06,3.1793
1.039e-06,3.17633
1.040e-06,3.17945
1.041e-06,3.17922
1.042e-06,3.18234
1.043e-06,3.17719
1.044e-06,3.17945
1.045e-06,3.18219
1.046e-06,3.18039
1.047e-06,3.18297
1.048e-06,3.18273
1.049e-06,3.17953
1.050e-06,3.18805
1.051e-06,3.18383
1.052e-06,3.18641
1.053e-06,3.18289
1.054e-06,3.18453
1.055e-06,3.18586
1.056e-06,3.18492
1.057e-06,3.18609
1.058e-06,3.18289
1.059e-06,3.18297
1.060e-06,3.18523
1.061e-06,3.18945
1.062e-06,3.18648
1.063e-06,3.18609
1.064e-06,3.18602
1.065e-06,3.18586
1.066e-06,3.1893
1.067e-06,3.18664
1.068e-06,3.18961
1.069e-06,3.19078
1.070e-06,3.18734
1.071e-06,3.18703
1.072e-06,3.19023
1.073e-06,3.18805
1.074e-06,3.19023
1.075e-06,3.1925
1.076e-06,3.18562
1.077e-06,3.18672
1.078e-06,3.19023
1.079e-06,3.18789
1.080e-06,3.19125
1.081e-06,3.19344
1.082e-06,3.19578
1.083e-06,3.19266
1.084e-06,3.19125
1.085e-06,3.19266
1.086e-06,3.18984
1.087e-06,3.19117
1.088e-06,3.19281
1.089e-06,3.1925
1.090e-06,3.19125
1.091e-06,3.19758
1.092e-06,3.19148
1.093e-06,3.19352
1.094e-06,3.19578
1.095e-06,3.19164
1.096e-06,3.19445
1.097e-06,3.1932
1.098e-06,3.19281
1.099e-06,3.1957
1.100e-06,3.19391
1.101e-06,3.19563
1.102e-06,3.19406
1.103e-06,3.19437
1.104e-06,3.19508
1.105e-06,3.19734
1.106e-06,3.19016
1.107e-06,3.19813
1.108e-06,3.19922
1.109e-06,3.19672
1.110e-06,3.19945
1.111e-06,3.19844
1.112e-06,3.19758
1.113e-06,3.1957
1.114e-06,3.19813
1.115e-06,3.19977
1.116e-06,3.19906
1.117e-06,3.19914
1.118e-06,3.20063
1.119e-06,3.1975
1.120e-06,3.20047
1.121e-06,3.19719
1.122e-06,3.20195
1.123e-06,3.19906
1.124e-06,3.19867
1.125e-06,3.20078
1.126e-06,3.20312
1.127e-06,3.20086
1.128e-06,3.20344
1.129e-06,3.20258
1.130e-06,3.19813
1.131e-06,3.19898
1.132e-06,3.19727
1.133e-06,3.20039
1.134e-06,3.20477
1.135e-06,3.19797
1.136e-06,3.20453
1.137e-06,3.20242
1.138e-06,3.20047
1.139e-06,3.19875
1.140e-06,3.20508
1.141e-06,3.20273
1.142e-06,3.2043
1.143e-06,3.20008
1.144e-06,3.20789
1.145e-06,3.20188
1.146e-06,3.2068
1.147e-06,3.20516
1.148e-06,3.20328
1.149e-06,3.2007
1.150e-06,3.2075
1.151e-06,3.20555
1.152e-06,3.20695
1.153e-06,3.2068
1.154e-06,3.20492
1.155e-06,3.20656
1.156e-06,3.20594
1.157e-06,3.20531
1.158e-06,3.20531
1.159e-06,3.205
1.160e-06,3.20727
1.161e-06,3.20812
1.162e-06,3.2068
1.163e-06,3.20773
1.164e-06,3.20094
1.165e-06,3.2075
1.166e-06,3.20742
1.167e-06,3.20648
1.168e-06,3.20867
1.169e-06,3.20773
1.170e-06,3.20914
1.171e-06,3.20875
1.172e-06,3.20656
1.173e-06,3.2118
1.174e-06,3.20914
1.175e-06,3.21203
1.176e-06,3.2107
1.177e-06,3.20781
1.178e-06,3.20625
1.179e-06,3.20719
1.180e-06,3.20969
1.181e-06,3.21281
1.182e-06,3.2068
1.183e-06,3.21031
1.184e-06,3.21102
1.185e-06,3.20969
1.186e-06,3.21109
1.187e-06,3.20945
1.188e-06,3.21047
1.189e-06,3.21
1.190e-06,3.20938
1.191e-06,3.2143
1.192e-06,3.21398
1.193e-06,3.21273
1.194e-06,3.20938
1.195e-06,3.21195
1.196e-06,3.21258
1.197e-06,3.20938
1.198e-06,3.21312
1.199e-06,3.2125
1.200e-06,3.21117
1.201e-06,3.20891
1.202e-06,3.2107
1.203e-06,3.21352
1.204e-06,3.21297
1.205e-06,3.21453
1.206e-06,3.21469
1.207e-06,3.21273
1.208e-06,3.2107
